Test ID:	Date Tested:	Time:	Test Type:	Diameter Avg. (mm):	Cyl. Corr. Factor:	Height (mm):	Age (days):	Weight (kN):	Break Type:	Ramp Rate (MPa/s):	Load at Break (kN):	Stress at Break (MPa):
12	6/6/2021	2:06	Cylinder	150	1	300	0	13.39	Invalid/No Break	0.25	1625.29	91.97
Column1	Sample Time	Load (kN)	Stress (MPa)	Long. Strain	Trans. Strain	Chan1 Deflection (mm)	Chan2 Deflection (mm)					
10.00	03:53.5	1030.265949	58.30206756	0	0.000885	0	0					
1.00	03:53.6	1030.559532	58.31585707	0	0.000885	0	0					
2.00	03:53.7	1031.733863	58.38480465	0	0.000885	0	0					
3.00	03:53.8	1031.502555	58.37101513	0	0.000885	0	0					
4.00	03:53.9	1031.502555	58.37101513	0	0.000885	0	0					
5.00	03:54.0	1032.378855	58.41927843	0	0.000885	0	0					
6.00	03:54.1	1032.850366	58.44685746	0	0.000885	0	0					
7.00	03:54.2	1032.850366	58.44685746	0	0.000885	0	0					
8.00	03:54.3	1032.908193	58.45375222	0	0.000885	0	0					
9.00	03:54.4	1033.846768	58.50201552	0	0.000885	0	0					
10.00	03:54.5	1033.96687	58.50891028	0	0.000885	0	0					
1.00	03:54.6	1033.96687	58.50891028	0	0.000885	0	0					
2.00	03:54.7	1035.434783	58.59164737	0	0.000885	0	0					
3.00	03:54.8	1035.083373	58.57096309	0	0.000885	0	0					
4.00	03:54.9	1036.315531	58.64680542	0	0.000885	0	0					
5.00	03:55.0	1036.315531	58.64680542	0	0.000885	0	0					
6.00	03:55.1	1036.021948	58.62612115	0	0.000885	0	0					
7.00	03:55.2	1037.311932	58.70196348	0	0.000885	0	0					
8.00	03:55.3	1037.663342	58.72264775	0	0.000885	0	0					
9.00	03:55.4	1037.663342	58.72264775	0	0.000885	0	0					
10.00	03:55.5	1038.779846	58.78470057	0	0.000885	0	0					
1.00	03:55.6	1038.659744	58.77780581	0	0.000885	0	0					
2.00	03:55.7	1040.012003	58.85364814	0	0.000885	0	0					
3.00	03:55.8	1040.012003	58.85364814	0	0.000885	0	0					
4.00	03:55.9	1040.012003	58.85364814	0	0.000885	0	0					
5.00	03:56.0	1040.541341	58.88122717	0	0.000885	0	0					
6.00	03:56.1	1041.24416	58.92259571	0	0.000885	0	0					
7.00	03:56.2	1041.24416	58.92259571	0	0.000885	0	0					
8.00	03:56.3	1041.653397	58.94327999	0	0.000885	0	0					
9.00	03:56.4	1042.240562	58.97775377	0	0.000885	0	0					
10.00	03:56.5	1042.59642	58.99843805	0	0.000885	0	0					
1.00	03:56.6	1042.59642	58.99843805	0	0.000885	0	0					
2.00	03:56.7	1043.650648	59.06049086	0	0.000885	0	0					
3.00	03:56.8	1044.29564	59.09496465	0	0.000885	0	0					
4.00	03:56.9	1044.824979	59.12254368	0	0.000885	0	0					
5.00	03:57.0	1044.824979	59.12254368	0	0.000885	0	0					
6.00	03:57.1	1045.941482	59.19149125	0	0.000885	0	0					
7.00	03:57.2	1045.941482	59.19149125	0	0.000885	0	0					
8.00	03:57.3	1047.115813	59.25354406	0	0.000885	0	0					
9.00	03:57.4	1047.115813	59.25354406	0	0.000885	0	0					
10.00	03:57.5	1047.231467	59.26043882	0	0.000885	0	0					
1.00	03:57.6	1048.054388	59.30870212	0	0.000885	0	0					
2.00	03:57.7	1048.054388	59.30870212	0	0.000885	0	0					
3.00	03:57.8	1048.34797	59.32249164	0	0.000885	0	0					
4.00	03:57.9	1049.402199	59.38454445	0	0.000885	0	0					
5.00	03:58.0	1049.522301	59.39143921	0	0.000885	0	0					
6.00	03:58.1	1049.522301	59.39143921	0	0.000885	0	0					
7.00	03:58.2	1050.282947	59.43280775	0	0.000885	0	0					
8.00	03:58.3	1050.754458	59.46038678	0	0.000885	0	0					
9.00	03:58.4	1051.693033	59.51554484	0	0.000885	0	0					
10.00	03:58.5	1051.693033	59.51554484	0	0.000885	0	0					
1.00	03:58.6	1052.044442	59.53622911	0	0.000885	0	0					
2.00	03:58.7	1053.045292	59.59138717	0	0.000885	0	0					
3.00	03:58.8	1053.218773	59.59828193	0	0.000885	0	0					
4.00	03:58.9	1053.218773	59.59828193	0	0.000885	0	0					
5.00	03:59.0	1054.099521	59.64654523	0	0.000885	0	0					
6.00	03:59.1	1054.157348	59.65343999	0	0.000885	0	0					
7.00	03:59.2	1055.567434	59.73617707	0	0.000885	0	0					
8.00	03:59.3	1055.567434	59.73617707	0	0.000885	0	0					
9.00	03:59.4	1055.625261	59.73617707	0	0.000885	0	0					
10.00	03:59.5	1056.915245	59.8120194	0	0.000885	0	0					
1.00	03:59.6	1057.035347	59.81891416	0	0.000885	0	0					
2.00	03:59.7	1057.035347	59.81891416	0	0.000885	0	0					
3.00	03:59.8	1058.089576	59.87407222	0	0.000885	0	0					
4.00	03:59.9	1057.916095	59.86717746	0	0.000885	0	0					
5.00	04:00.0	1058.85467	59.92233552	0	0.000885	0	0					
6.00	04:00.1	1058.85467	59.92233552	0	0.000885	0	0					
7.00	04:00.2	1059.206079	59.93612504	0	0.000885	0	0					
8.00	04:00.3	1060.322583	60.00507261	0	0.000885	0	0					
9.00	04:00.4	1060.322583	60.00507261	0	0.000885	0	0					
10.00	04:00.5	1060.38041	60.00507261	0	0.000885	0	0					
1.00	04:00.6	1061.496913	60.06712542	0	0.000885	0	0					
2.00	04:00.7	1061.670394	60.08091494	0	0.000885	0	0					
3.00	04:00.8	1061.670394	60.08091494	0	0.000885	0	0					
4.00	04:00.9	1062.671244	60.136073	0	0.000885	0	0					
5.00	04:01.0	1062.844724	60.14296775	0	0.000885	0	0					
6.00	04:01.1	1063.374063	60.17744154	0	0.000885	0	0					
7.00	04:01.2	1063.374063	60.17744154	0	0.000885	0	0					
8.00	04:01.3	1063.43189	60.17744154	0	0.000885	0	0					
9.00	04:01.4	1064.196984	60.21881008	0	0.000885	0	0					
10.00	04:01.5	1065.313487	60.2808629	0	0.000885	0	0					
1.00	04:01.6	1065.313487	60.2808629	0	0.000885	0	0					
2.00	04:01.7	1065.722724	60.30844193	0	0.000885	0	0					
3.00	04:01.8	1066.13196	60.3291262	0	0.000885	0	0					
4.00	04:01.9	1067.364118	60.39807377	0	0.000885	0	0					
5.00	04:02.0	1067.364118	60.39807377	0	0.000885	0	0					
6.00	04:02.1	1067.719975	60.41875804	0	0.000885	0	0					
7.00	04:02.2	1068.65855	60.4739161	0	0.000885	0	0					
8.00	04:02.3	1068.65855	60.4739161	0	0.000885	0	0					
9.00	04:02.4	1068.832031	60.48081086	0	0.000885	0	0					
10.00	04:02.5	1069.477023	60.5221794	0	0.000885	0	0					
1.00	04:02.6	1069.832881	60.54286368	0	0.000885	0	0					
2.00	04:02.7	1069.832881	60.54286368	0	0.000885	0	0					
3.00	04:02.8	1070.713628	60.59112698	0	0.000885	0	0					
4.00	04:02.9	1071.007211	60.60491649	0	0.000885	0	0					
5.00	04:03.0	1072.470676	60.68765358	0	0.000885	0	0					
6.00	04:03.1	1072.470676	60.68765358	0	0.000885	0	0					
7.00	04:03.2	1072.119266	60.66696931	0	0.000885	0	0					
8.00	04:03.3	1073.880762	60.77039067	0	0.000885	0	0					
9.00	04:03.4	1073.645006	60.75660115	0	0.000885	0	0					
10.00	04:03.5	1073.645006	60.75660115	0	0.000885	0	0					
1.00	04:03.6	1075.055093	60.83244348	0	0.000885	0	0					
2.00	04:03.7	1074.819337	60.82554872	0	0.000885	0	0					
3.00	04:03.8	1075.935841	60.88760154	0	0.000885	0	0					
4.00	04:03.9	1075.935841	60.88760154	0	0.000885	0	0					
5.00	04:04.0	1076.171596	60.90139105	0	0.000885	0	0					
6.00	04:04.1	1076.229423	60.90139105	0	0.000885	0	0					
7.00	04:04.2	1076.700935	60.92897008	0	0.000885	0	0					
8.00	04:04.3	1076.700935	60.92897008	0	0.000885	0	0					
9.00	04:04.4	1077.225825	60.95654911	0	0.000885	0	0					
10.00	04:04.5	1078.1644	61.01170717	0	0.000885	0	0					
1.00	04:04.6	1078.751565	61.04618096	0	0.000885	0	0					
2.00	04:04.7	1078.751565	61.04618096	0	0.000885	0	0					
3.00	04:04.8	1079.458832	61.0875495	0	0.000885	0	0					
4.00	04:04.9	1079.98817	61.11512853	0	0.000885	0	0					
5.00	04:05.0	1080.513061	61.14270756	0	0.000885	0	0					
6.00	04:05.1	1080.513061	61.14270756	0	0.000885	0	0					
7.00	04:05.2	1081.220328	61.1840761	0	0.000885	0	0					
8.00	04:05.3	1081.629564	61.20476037	0	0.000885	0	0					
9.00	04:05.4	1082.332383	61.24612892	0	0.000885	0	0					
10.00	04:05.5	1082.332383	61.24612892	0	0.000885	0	0					
1.00	04:05.6	1082.510312	61.25991843	0	0.000885	0	0					
2.00	04:05.7	1083.564541	61.31507649	0	0.000885	0	0					
3.00	04:05.8	1083.564541	61.31507649	0	0.000885	0	0					
4.00	04:05.9	1083.448887	61.30818173	0	0.000885	0	0					
5.00	04:06.0	1084.9168	61.39091882	0	0.000885	0	0					
6.00	04:06.1	1085.503965	61.42539261	0	0.000885	0	0					
7.00	04:06.2	1085.503965	61.42539261	0	0.000885	0	0					
8.00	04:06.3	1086.44254	61.48055067	0	0.000885	0	0					
9.00	04:06.4	1086.851776	61.50123494	0	0.000885	0	0					
10.00	04:06.5	1087.438942	61.53570872	0	0.000885	0	0					
1.00	04:06.6	1087.438942	61.53570872	0	0.000885	0	0					
2.00	04:06.7	1088.31969	61.58397203	0	0.000885	0	0					
3.00	04:06.8	1088.555445	61.59776154	0	0.000885	0	0					
4.00	04:06.9	1089.614122	61.65981436	0	0.000885	0	0					
5.00	04:07.0	1089.614122	61.65981436	0	0.000885	0	0					
6.00	04:07.1	1090.139012	61.68739338	0	0.000885	0	0					
7.00	04:07.2	1090.788453	61.72876193	0	0.000885	0	0					
8.00	04:07.3	1090.788453	61.72876193	0	0.000885	0	0					
9.00	04:07.4	1091.491272	61.76323571	0	0.000885	0	0					
10.00	04:07.5	1092.256366	61.81149902	0	0.000885	0	0					
1.00	04:07.6	1092.487673	61.82528853	0	0.000885	0	0					
2.00	04:07.7	1092.487673	61.82528853	0	0.000885	0	0					
3.00	04:07.8	1093.310594	61.86665707	0	0.000885	0	0					
4.00	04:07.9	1093.604177	61.88734135	0	0.000885	0	0					
5.00	04:08.0	1094.484925	61.93560465	0	0.000885	0	0					
6.00	04:08.1	1094.484925	61.93560465	0	0.000885	0	0					
7.00	04:08.2	1094.662854	61.9424994	0	0.000885	0	0					
8.00	04:08.3	1095.543601	61.99765746	0	0.000885	0	0					
9.00	04:08.4	1095.952838	62.01834173	0	0.000885	0	0					
10.00	04:08.5	1095.952838	62.01834173	0	0.000885	0	0					
1.00	04:08.6	1096.775759	62.06660503	0	0.000885	0	0					
2.00	04:08.7	1096.540003	62.05281552	0	0.000885	0	0					
3.00	04:08.8	1097.77216	62.12176309	0	0.000885	0	0					
4.00	04:08.9	1097.77216	62.12176309	0	0.000885	0	0					
5.00	04:09.0	1097.887814	62.12865785	0	0.000885	0	0					
6.00	04:09.1	1098.532806	62.16313164	0	0.000885	0	0					
7.00	04:09.2	1098.710735	62.17692115	0	0.000885	0	0					
8.00	04:09.3	1098.710735	62.17692115	0	0.000885	0	0					
9.00	04:09.4	1099.769412	62.23207921	0	0.000885	0	0					
10.00	04:09.5	1100.236475	62.25965824	0	0.000885	0	0					
1.00	04:09.6	1100.765814	62.28723727	0	0.000885	0	0					
2.00	04:09.7	1100.765814	62.28723727	0	0.000885	0	0					
3.00	04:09.8	1101.704388	62.34239533	0	0.000885	0	0					
4.00	04:09.9	1102.1759	62.36997435	0	0.000885	0	0					
5.00	04:10.0	1102.1759	62.36997435	0	0.000885	0	0					
6.00	04:10.1	1103.465884	62.44581669	0	0.000885	0	0					
7.00	04:10.2	1103.35023	62.43892193	0	0.000885	0	0					
8.00	04:10.3	1104.404459	62.49407999	0	0.000885	0	0					
9.00	04:10.4	1104.404459	62.49407999	0	0.000885	0	0					
10.00	04:10.5	1104.698041	62.51476426	0	0.000885	0	0					
1.00	04:10.6	1105.463136	62.5561328	0	0.000885	0	0					
2.00	04:10.7	1105.40086	62.5561328	0	0.000885	0	0					
3.00	04:10.8	1105.40086	62.5561328	0	0.000885	0	0					
4.00	04:10.9	1106.459537	62.61129086	0	0.000885	0	0					
5.00	04:11.0	1106.343883	62.6043961	0	0.000885	0	0					
6.00	04:11.1	1107.576041	62.67334368	0	0.000885	0	0					
7.00	04:11.2	1107.576041	62.67334368	0	0.000885	0	0					
8.00	04:11.3	1107.869623	62.69402795	0	0.000885	0	0					
9.00	04:11.4	1108.923852	62.74918601	0	0.000885	0	0					
10.00	04:11.5	1109.45319	62.78365979	0	0.000885	0	0					
1.00	04:11.6	1109.45319	62.78365979	0	0.000885	0	0					
2.00	04:11.7	1109.862427	62.80434406	0	0.000885	0	0					
3.00	04:11.8	1110.743175	62.85260736	0	0.000885	0	0					
4.00	04:11.9	1110.743175	62.85260736	0	0.000885	0	0					
5.00	04:12.0	1111.094584	62.87329164	0	0.000885	0	0					
6.00	04:12.1	1112.153261	62.93534445	0	0.000885	0	0					
7.00	04:12.2	1112.268915	62.94223921	0	0.000885	0	0					
8.00	04:12.3	1112.268915	62.94223921	0	0.000885	0	0					
9.00	04:12.4	1113.563347	63.01808154	0	0.000885	0	0					
10.00	04:12.5	1113.85693	63.03187105	0	0.000885	0	0					
1.00	04:12.6	1114.444095	63.06634484	0	0.000885	0	0					
2.00	04:12.7	1114.444095	63.06634484	0	0.000885	0	0					
3.00	04:12.8	1115.440497	63.1215029	0	0.000885	0	0					
4.00	04:12.9	1115.676252	63.13529241	0	0.000885	0	0					
5.00	04:13.0	1116.730481	63.19734523	0	0.000885	0	0					
6.00	04:13.1	1116.730481	63.19734523	0	0.000885	0	0					
7.00	04:13.2	1116.730481	63.19734523	0	0.000885	0	0					
8.00	04:13.3	1118.256221	63.28008232	0	0.000885	0	0					
9.00	04:13.4	1117.962638	63.2662928	0	0.000885	0	0					
10.00	04:13.5	1117.962638	63.2662928	0	0.000885	0	0					
1.00	04:13.6	1119.550653	63.35592465	0	0.000885	0	0					
2.00	04:13.7	1119.372725	63.34213513	0	0.000885	0	0					
3.00	04:13.8	1119.372725	63.34213513	0	0.000885	0	0					
4.00	04:13.9	1120.604882	63.4110827	0	0.000885	0	0					
5.00	04:14.0	1120.431401	63.40418795	0	0.000885	0	0					
6.00	04:14.1	1121.13422	63.44555649	0	0.000885	0	0					
7.00	04:14.2	1121.13422	63.44555649	0	0.000885	0	0					
8.00	04:14.3	1121.076393	63.43866173	0	0.000885	0	0					
9.00	04:14.4	1121.48563	63.46624076	0	0.000885	0	0					
10.00	04:14.5	1122.366378	63.51450406	0	0.000885	0	0					
1.00	04:14.6	1122.366378	63.51450406	0	0.000885	0	0					
2.00	04:14.7	1123.069197	63.55587261	0	0.000885	0	0					
3.00	04:14.8	1123.834291	63.59724115	0	0.000885	0	0					
4.00	04:14.9	1124.772866	63.65239921	0	0.000885	0	0					
5.00	04:15.0	1124.772866	63.65239921	0	0.000885	0	0					
6.00	04:15.1	1124.715039	63.64550445	0	0.000885	0	0					
7.00	04:15.2	1126.06285	63.72134678	0	0.000885	0	0					
8.00	04:15.3	1126.06285	63.72134678	0	0.000885	0	0					
9.00	04:15.4	1126.06285	63.72134678	0	0.000885	0	0					
10.00	04:15.5	1127.179353	63.7833996	0	0.000885	0	0					
1.00	04:15.6	1127.23718	63.79029435	0	0.000885	0	0					
2.00	04:15.7	1128.531613	63.85924193	0	0.000885	0	0					
3.00	04:15.8	1128.531613	63.85924193	0	0.000885	0	0					
4.00	04:15.9	1128.469338	63.85924193	0	0.000885	0	0					
5.00	04:16.0	1129.643668	63.9281895	0	0.000885	0	0					
6.00	04:16.1	1129.643668	63.9281895	0	0.000885	0	0					
7.00	04:16.2	1129.643668	63.9281895	0	0.000885	0	0					
8.00	04:16.3	1130.644518	63.98334756	0	0.000885	0	0					
9.00	04:16.4	1131.173856	64.01092659	0	0.000885	0	0					
10.00	04:16.5	1131.173856	64.01092659	0	0.000885	0	0					
1.00	04:16.6	1131.992329	64.05918989	0	0.000885	0	0					
2.00	04:16.7	1131.698747	64.03850562	0	0.000885	0	0					
3.00	04:16.8	1132.873077	64.10745319	0	0.000885	0	0					
4.00	04:16.9	1132.873077	64.10745319	0	0.000885	0	0					
5.00	04:17.0	1132.81525	64.10745319	0	0.000885	0	0					
6.00	04:17.1	1133.931754	64.16950601	0	0.000885	0	0					
7.00	04:17.2	1134.283163	64.19019028	0	0.000885	0	0					
8.00	04:17.3	1134.283163	64.19019028	0	0.000885	0	0					
9.00	04:17.4	1135.457494	64.25224309	0	0.000885	0	0					
10.00	04:17.5	1135.457494	64.25224309	0	0.000885	0	0					
1.00	04:17.6	1136.453895	64.30740115	0	0.000885	0	0					
2.00	04:17.7	1136.453895	64.30740115	0	0.000885	0	0					
3.00	04:17.8	1136.338242	64.30050639	0	0.000885	0	0					
4.00	04:17.9	1137.686053	64.38324348	0	0.000885	0	0					
5.00	04:18.0	1137.628226	64.37634872	0	0.000885	0	0					
6.00	04:18.1	1137.628226	64.37634872	0	0.000885	0	0					
7.00	04:18.2	1138.860383	64.4452963	0	0.000885	0	0					
8.00	04:18.3	1139.331895	64.47287533	0	0.000885	0	0					
9.00	04:18.4	1140.034714	64.51424387	0	0.000885	0	0					
10.00	04:18.5	1140.034714	64.51424387	0	0.000885	0	0					
1.00	04:18.6	1140.915462	64.56250717	0	0.000885	0	0					
2.00	04:18.7	1140.857635	64.56250717	0	0.000885	0	0					
3.00	04:18.8	1140.857635	64.56250717	0	0.000885	0	0					
4.00	04:18.9	1142.267721	64.6383495	0	0.000885	0	0					
5.00	04:19.0	1142.089792	64.63145474	0	0.000885	0	0					
6.00	04:19.1	1143.32195	64.70040232	0	0.000885	0	0					
7.00	04:19.2	1143.32195	64.70040232	0	0.000885	0	0					
8.00	04:19.3	1143.32195	64.70040232	0	0.000885	0	0					
9.00	04:19.4	1144.674209	64.77624465	0	0.000885	0	0					
10.00	04:19.5	1144.438453	64.76245513	0	0.000885	0	0					
1.00	04:19.6	1144.438453	64.76245513	0	0.000885	0	0					
2.00	04:19.7	1145.786264	64.83829746	0	0.000885	0	0					
3.00	04:19.8	1145.612784	64.8314027	0	0.000885	0	0					
4.00	04:19.9	1146.724839	64.89345552	0	0.000885	0	0					
5.00	04:20.0	1146.724839	64.89345552	0	0.000885	0	0					
6.00	04:20.1	1147.018422	64.90724503	0	0.000885	0	0					
7.00	04:20.2	1148.255027	64.97619261	0	0.000885	0	0					
8.00	04:20.3	1148.019272	64.96240309	0	0.000885	0	0					
9.00	04:20.4	1148.019272	64.96240309	0	0.000885	0	0					
10.00	04:20.5	1148.957846	65.01756115	0	0.000885	0	0					
1.00	04:20.6	1149.251429	65.03135067	0	0.000885	0	0					
2.00	04:20.7	1150.661515	65.11408775	0	0.000885	0	0					
3.00	04:20.8	1150.661515	65.11408775	0	0.000885	0	0					
4.00	04:20.9	1150.955098	65.12787727	0	0.000885	0	0					
5.00	04:21.0	1151.186405	65.14166678	0	0.000885	0	0					
6.00	04:21.1	1151.186405	65.14166678	0	0.000885	0	0					
7.00	04:21.2	1151.9515	65.18993008	0	0.000885	0	0					
8.00	04:21.3	1152.302909	65.2037196	0	0.000885	0	0					
9.00	04:21.4	1153.592893	65.27956193	0	0.000885	0	0					
10.00	04:21.5	1153.592893	65.27956193	0	0.000885	0	0					
1.00	04:21.6	1153.655168	65.28645668	0	0.000885	0	0					
2.00	04:21.7	1155.00298	65.36229901	0	0.000885	0	0					
3.00	04:21.8	1154.945153	65.35540426	0	0.000885	0	0					
4.00	04:21.9	1154.945153	65.35540426	0	0.000885	0	0					
5.00	04:22.0	1155.999381	65.41745707	0	0.000885	0	0					
6.00	04:22.1	1156.355239	65.43814134	0	0.000885	0	0					
7.00	04:22.2	1156.942404	65.47261513	0	0.000885	0	0					
8.00	04:22.3	1156.942404	65.47261513	0	0.000885	0	0					
9.00	04:22.4	1157.173712	65.47950989	0	0.000885	0	0					
10.00	04:22.5	1158.290215	65.54845746	0	0.000885	0	0					
1.00	04:22.6	1158.410317	65.55535222	0	0.000885	0	0					
2.00	04:22.7	1158.410317	65.55535222	0	0.000885	0	0					
3.00	04:22.8	1159.22879	65.59672076	0	0.000885	0	0					
4.00	04:22.9	1159.348892	65.60361552	0	0.000885	0	0					
5.00	04:23.0	1160.460947	65.66566833	0	0.000885	0	0					
6.00	04:23.1	1160.460947	65.66566833	0	0.000885	0	0					
7.00	04:23.2	1160.696703	65.67945785	0	0.000885	0	0					
8.00	04:23.3	1161.461797	65.72772115	0	0.000885	0	0					
9.00	04:23.4	1161.461797	65.72772115	0	0.000885	0	0					
10.00	04:23.5	1162.164616	65.76219494	0	0.000885	0	0					
1.00	04:23.6	1162.987537	65.81045824	0	0.000885	0	0					
2.00	04:23.7	1163.223293	65.82424775	0	0.000885	0	0					
3.00	04:23.8	1163.223293	65.82424775	0	0.000885	0	0					
4.00	04:23.9	1163.632529	65.84493202	0	0.000885	0	0					
5.00	04:24.0	1164.335348	65.88630057	0	0.000885	0	0					
6.00	04:24.1	1164.45545	65.89319533	0	0.000885	0	0					
7.00	04:24.2	1164.45545	65.89319533	0	0.000885	0	0					
8.00	04:24.3	1165.687608	65.9621429	0	0.000885	0	0					
9.00	04:24.4	1165.98119	65.98282717	0	0.000885	0	0					
10.00	04:24.5	1167.035419	66.03798523	0	0.000885	0	0					
1.00	04:24.6	1167.035419	66.03798523	0	0.000885	0	0					
2.00	04:24.7	1167.50693	66.06556426	0	0.000885	0	0					
3.00	04:24.8	1168.329851	66.11382756	0	0.000885	0	0					
4.00	04:24.9	1168.209749	66.1069328	0	0.000885	0	0					
5.00	04:25.0	1168.209749	66.1069328	0	0.000885	0	0					
6.00	04:25.1	1169.268426	66.16898562	0	0.000885	0	0					
7.00	04:25.2	1169.562009	66.18277513	0	0.000885	0	0					
8.00	04:25.3	1170.264828	66.22414367	0	0.000885	0	0					
9.00	04:25.4	1170.264828	66.22414367	0	0.000885	0	0					
10.00	04:25.5	1171.381331	66.28619649	0	0.000885	0	0					
1.00	04:25.6	1171.496985	66.29309125	0	0.000885	0	0					
2.00	04:25.7	1171.496985	66.29309125	0	0.000885	0	0					
3.00	04:25.8	1172.43556	66.34824931	0	0.000885	0	0					
4.00	04:25.9	1172.671316	66.36203882	0	0.000885	0	0					
5.00	04:26.0	1173.552064	66.41030212	0	0.000885	0	0					
6.00	04:26.1	1173.552064	66.41030212	0	0.000885	0	0					
7.00	04:26.2	1174.317158	66.45167066	0	0.000885	0	0					
8.00	04:26.3	1174.61074	66.47235494	0	0.000885	0	0					
9.00	04:26.4	1175.607142	66.52751299	0	0.000885	0	0					
10.00	04:26.5	1175.607142	66.52751299	0	0.000885	0	0					
1.00	04:26.6	1175.785071	66.53440775	0	0.000885	0	0					
2.00	04:26.7	1176.13648	66.55509202	0	0.000885	0	0					
3.00	04:26.8	1176.48789	66.5757763	0	0.000885	0	0					
4.00	04:26.9	1176.48789	66.5757763	0	0.000885	0	0					
5.00	04:27.0	1177.075055	66.61025008	0	0.000885	0	0					
6.00	04:27.1	1177.897976	66.65851338	0	0.000885	0	0					
7.00	04:27.2	1178.307213	66.67919765	0	0.000885	0	0					
8.00	04:27.3	1178.307213	66.67919765	0	0.000885	0	0					
9.00	04:27.4	1179.072307	66.7205662	0	0.000885	0	0					
10.00	04:27.5	1179.010032	66.7205662	0	0.000885	0	0					
1.00	04:27.6	1180.068708	66.77572426	0	0.000885	0	0					
2.00	04:27.7	1180.068708	66.77572426	0	0.000885	0	0					
3.00	04:27.8	1181.06511	66.83777707	0	0.000885	0	0					
4.00	04:27.9	1181.300866	66.84467183	0	0.000885	0	0					
5.00	04:28.0	1181.300866	66.84467183	0	0.000885	0	0					
6.00	04:28.1	1182.123787	66.89293513	0	0.000885	0	0					
7.00	04:28.2	1182.826606	66.93430367	0	0.000885	0	0					
8.00	04:28.3	1183.76518	66.98946173	0	0.000885	0	0					
9.00	04:28.4	1183.76518	66.98946173	0	0.000885	0	0					
10.00	04:28.5	1183.5917	66.97567222	0	0.000885	0	0					
1.00	04:28.6	1185.175267	67.06530406	0	0.000885	0	0					
2.00	04:28.7	1186.113841	67.12046212	0	0.000885	0	0					
3.00	04:28.8	1186.113841	67.12046212	0	0.000885	0	0					
4.00	04:28.9	1186.29177	67.12735688	0	0.000885	0	0					
5.00	04:29.0	1187.697408	67.21009397	0	0.000885	0	0					
6.00	04:29.1	1187.990991	67.22388348	0	0.000885	0	0					
7.00	04:29.2	1187.990991	67.22388348	0	0.000885	0	0					
8.00	04:29.3	1188.578156	67.25835727	0	0.000885	0	0					
9.00	04:29.4	1189.049668	67.2859363	0	0.000885	0	0					
10.00	04:29.5	1189.285423	67.29972581	0	0.000885	0	0					
1.00	04:29.6	1189.285423	67.29972581	0	0.000885	0	0					
2.00	04:29.7	1190.397479	67.36177863	0	0.000885	0	0					
3.00	04:29.8	1190.575408	67.37556814	0	0.000885	0	0					
4.00	04:29.9	1191.807565	67.44451571	0	0.000885	0	0					
5.00	04:30.0	1191.807565	67.44451571	0	0.000885	0	0					
6.00	04:30.1	1191.162573	67.40314717	0	0.000885	0	0					
7.00	04:30.2	1192.39473	67.4789895	0	0.000885	0	0					
8.00	04:30.3	1192.336903	67.47209474	0	0.000885	0	0					
9.00	04:30.4	1192.336903	67.47209474	0	0.000885	0	0					
10.00	04:30.5	1193.684715	67.54793707	0	0.000885	0	0					
1.00	04:30.6	1193.453407	67.53414756	0	0.000885	0	0					
2.00	04:30.7	1193.453407	67.53414756	0	0.000885	0	0					
